CDBASE;FOURNISSEUR;DATE_LIVRAISON;STOCK;RAL;MINIMUM_COMMANDE;PCB;QTÉPRÉVISION1;QTÉPRÉVISION2;CLASSE_STOCKAGE;COCHE_RAO;STOCK_MARCHAND;QTÉPRÉVISIONINIT1;QTÉPRÉVISIONINIT2;QTÉPROPOSÉE1;QTÉPROPOSÉE2;NUMERO_COMMANDE;DATE_L2;DATE_COMMANDE;QTÉPROPOSÉEFINALE;STOCK_REEL;CDBASE2;NUMERO_COMMANDE2;IFLS
4902719;691;30/05/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4902719;1612921;
4902788;509;30/05/2025;134;60;60;30;81,23;34;1060;54;9999;81,23;34;9885,79;10033;1612891;31/05/2025;28/05/2025;9886;163;4902788;1612891;324319              
4902790;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4902790;1612921;443120              
4902791;509;30/05/2025;42;48;48;12;19,41;9;1060;54;9999;19,41;9;9928,41;10008;1612891;31/05/2025;28/05/2025;9928;52;4902791;1612891;839273              
4902806;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4902806;1612921;
4902890;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4902890;1612921;443196              
4902894;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4902894;1612921;817586              
4902896;691;30/05/2025;0;;36;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4902896;1612921;
4902897;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4902897;1612921;895503              
4903455;691;03/06/2025;28;8;8;8;0,24;0,09;1070;46;9999;0,24;0,09;9963,27;9999,09;1612920;06/06/2025;28/05/2025;9963;28;4903455;1612920;227045              
4903596;509;29/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4903596;1612886;328644              
4903914;509;29/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4903914;1612886;505273              
4904014;522;31/05/2025;0;18;6;6;0,11;0,04;1060;54;9999;0,11;0,04;9981,11;9999,04;1612900;02/06/2025;28/05/2025;9981;0;4904014;1612900;842488              
4904417;509;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4904417;1612890;843901              
4904489;794;31/05/2025;13;;6;6;0,01;0;1060;46;20;0,01;0;7,02;20;1612946;02/06/2025;28/05/2025;7;13;4904489;1612946;183453              
4904668;509;30/05/2025;119;;24;12;0,24;0,1;1060;54;9999;0,24;0,1;9880,33;9999,1;1612891;31/05/2025;28/05/2025;9880;119;4904668;1612891;N73938              
4905290;691;30/05/2025;0;;1;1;0;0;1070;46;15;0;0;-9;15;1612921;31/05/2025;28/05/2025;0;0;4905290;1612921;
4905293;691;03/06/2025;0;;7;7;0;0;1070;46;0;0;0;0;0;1612920;06/06/2025;28/05/2025;0;0;4905293;1612920;854563              
4905300;691;30/05/2025;0;;8;8;0,01;0;1070;46;0;0,01;0;0,01;0;1612921;31/05/2025;28/05/2025;0;0;4905300;1612921;854682              
4905315;691;30/05/2025;0;;13;13;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4905315;1612921;
4905799;691;31/05/2025;102;;12;6;0,72;0,35;1070;46;9999;0,72;0,35;9897,86;9999,35;1612922;03/06/2025;28/05/2025;9898;102;4905799;1612922;417073              
4906230;691;30/05/2025;0;;8;8;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4906230;1612921;818238              
4907579;509;30/05/2025;2;20;20;20;0,12;0,04;1060;54;9999;0,12;0,04;9977,17;9999,04;1612891;31/05/2025;28/05/2025;9977;2;4907579;1612891;M26673              
4909519;794;31/05/2025;18;;6;6;0,03;0,01;1060;54;9999;0,03;0,01;9981,03;9999,01;1612946;02/06/2025;28/05/2025;9981;18;4909519;1612946;871410              
4910856;557;31/05/2025;461;;640;10;0,66;0,46;1080;54;9999;0,66;0,46;9538,66;9999,46;1612906;02/06/2025;28/05/2025;9539;461;4910856;1612906;879147              
4911354;691;31/05/2025;0;;18;6;0;0;1070;46;26;0;0;26;26;1612922;02/06/2025;28/05/2025;26;0;4911354;1612922;267070              
4911428;522;31/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612900;02/06/2025;28/05/2025;0;0;4911428;1612900;882511              
4915922;691;31/05/2025;34;24;12;12;0,38;0,11;1070;46;9999;0,38;0,11;9941,47;9999,11;1612922;02/06/2025;28/05/2025;9941;34;4915922;1612922;117087              
4915976;691;31/05/2025;11;12;8;4;0;0;1070;46;0;0;0;-23;0;1612922;02/06/2025;28/05/2025;0;11;4915976;1612922;983849              
4916033;691;31/05/2025;172;;300;3;1,14;0,33;1071;54;9999;1,14;0,33;9828,48;9999,33;1612922;02/06/2025;28/05/2025;9828;172;4916033;1612922;983838              
4916694;691;30/05/2025;0;;8;8;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4916694;1612921;901895              
4916992;691;31/05/2025;25;12;6;6;0,17;0,03;1070;54;9999;0,17;0,03;9962,22;9999,03;1612922;02/06/2025;28/05/2025;9962;25;4916992;1612922;902459              
4918948;509;29/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4918948;1612886;328606              
4920120;509;29/05/2025;0;;16;16;0;0;;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;;4920120;1612886;941470              
4924952;691;30/05/2025;0;;100;100;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4924952;1612921;
4927300;557;31/05/2025;18;;10;10;0,05;0,02;1080;54;9999;0,05;0,02;9981,06;9999,02;1612906;02/06/2025;28/05/2025;9981;18;4927300;1612906;948684              
4927669;509;29/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4927669;1612890;949193              
4927671;509;29/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4927671;1612890;949196              
4927672;509;29/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4927672;1612890;949201              
4930083;509;29/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4930083;1612890;950237              
4930239;691;30/05/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4930239;1612921;934618              
4930241;691;31/05/2025;0;;136;8;0;0;1070;54;0;0;0;0;0;1612922;02/06/2025;28/05/2025;0;0;4930241;1612922;677528              
4930407;691;30/05/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4930407;1612921;934453              
4930579;691;02/06/2025;0;;24;12;0;0;1070;54;128;0;0;128;128;1612919;06/06/2025;28/05/2025;128;0;4930579;1612919;950577              
4930589;691;30/05/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4930589;1612921;934622              
4930969;509;30/05/2025;120;96;8;8;105,63;42,33;1060;54;9999;105,63;42,33;9888,3;10041,33;1612891;31/05/2025;28/05/2025;9888;157;4930969;1612891;950692              
4932384;691;30/05/2025;0;;28;28;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4932384;1612921;192608              
4939472;691;30/05/2025;0;;1;1;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4939472;1612921;
4939484;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4939484;1612921;
4939676;691;30/05/2025;0;;1;1;0,05;0,03;1070;46;0;0,05;0,03;0,05;0,03;1612921;31/05/2025;28/05/2025;0;0;4939676;1612921;
4940023;691;31/05/2025;97;60;60;20;0,77;0,25;1070;54;9999;0,77;0,25;9842,96;9999,25;1612922;02/06/2025;28/05/2025;9843;97;4940023;1612922;826900              
4940059;691;31/05/2025;10;12;12;12;0,11;0,03;1070;54;9999;0,11;0,03;9977,13;9999,03;1612922;02/06/2025;28/05/2025;9977;10;4940059;1612922;730881              
4940061;691;31/05/2025;10;18;18;6;0,08;0,03;1070;54;9999;0,07;0,03;9971,09;9999,03;1612922;02/06/2025;28/05/2025;9971;10;4940061;1612922;044626              
4940518;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4940518;1612886;
4940779;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4940779;1612886;
4942013;691;30/05/2025;0;;12;12;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4942013;1612921;302729              
4942315;509;29/05/2025;0;;120;120;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4942315;1612886;
4942573;509;31/05/2025;24;;6;6;0,03;0;1060;54;9999;0,03;0;9975,03;9999;1612892;02/06/2025;28/05/2025;9975;24;4942573;1612892;290856              
4942625;794;31/05/2025;261;190;76;19;256,91;54,67;1060;54;9999;256,91;54,67;9804,69;10053,67;1612946;02/06/2025;28/05/2025;9805;333;4942625;1612946;U56089              
4942731;509;29/05/2025;0;;63;63;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4942731;1612886;817573              
4942734;509;29/05/2025;0;;63;63;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4942734;1612886;891294              
4943950;509;29/05/2025;0;;25;25;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4943950;1612886;872075              
4945691;691;31/05/2025;0;;16;4;0;0;1070;54;7;0;0;7;7;1612922;02/06/2025;28/05/2025;7;0;4945691;1612922;215808              
4947095;509;29/05/2025;0;;9;9;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4947095;1612886;
4947105;509;29/05/2025;0;;9;9;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4947105;1612886;
4947412;691;30/05/2025;0;;5;5;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4947412;1612921;979271              
4947661;794;31/05/2025;0;;130;10;0;0;1060;46;0;0;0;0;0;1612946;02/06/2025;28/05/2025;0;0;4947661;1612946;979666              
4948464;794;31/05/2025;269;;168;24;1,39;0,36;1060;54;9999;1,39;0,36;9731,75;9999,36;1612946;02/06/2025;28/05/2025;9732;269;4948464;1612946;980808              
4948481;509;29/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4948481;1612890;980856              
4948516;509;29/05/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4948516;1612886;980934              
4948520;509;29/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4948520;1612886;980945              
4949190;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4949190;1612921;981648              
4949206;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4949206;1612921;981657              
4949316;509;29/05/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4949316;1612886;
4950152;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4950152;1612921;982264              
4951392;794;31/05/2025;19;;20;20;0,09;0,02;1060;54;9999;0,09;0,02;9980,11;9999,02;1612946;02/06/2025;28/05/2025;9980;19;4951392;1612946;951204              
4955403;509;29/05/2025;0;;192;192;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4955403;1612886;K28573              
4955487;691;31/05/2025;0;;8;8;0,16;0,05;1070;54;13;0,16;0,05;13,16;13,05;1612922;02/06/2025;28/05/2025;13;0;4955487;1612922;986507              
4955717;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4955717;1612886;
4956043;691;31/05/2025;0;;8;4;0,39;0,12;1070;46;42;0,39;0,12;42,39;42,12;1612922;02/06/2025;28/05/2025;42;0;4956043;1612922;005959              
4957752;509;30/05/2025;1344;;880;880;515,92;263,67;1064;54;9999;515,92;263,67;9170,92;10262,67;1612887;31/05/2025;28/05/2025;9171;1571;4957752;1612887;831924              
4957754;509;30/05/2025;522;156;24;12;136,03;98;1060;54;9999;136,03;98;9457,03;10097;1612891;31/05/2025;28/05/2025;9457;522;4957754;1612891;034726              
4957808;794;31/05/2025;14;;12;12;0,01;0;1060;54;20;0,01;0;6,01;20;1612946;02/06/2025;28/05/2025;6;14;4957808;1612946;989131              
4958021;691;30/05/2025;0;;8;8;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4958021;1612921;989644              
4958608;509;30/05/2025;298;;120;60;1,08;0,44;1064;54;9999;1,08;0,44;8862,44;9999,44;1612887;31/05/2025;28/05/2025;8862;298;4958608;1612887;524067              
4958614;509;30/05/2025;191;;120;120;0,66;0,28;1064;54;9999;0,66;0,28;9808,94;9999,28;1612887;31/05/2025;28/05/2025;9809;191;4958614;1612887;524069              
4958841;509;30/05/2025;241;88;24;8;205,38;73,78;1060;54;9999;205,38;73,78;9875,38;10072,78;1612891;31/05/2025;28/05/2025;9875;325;4958841;1612891;160000              
4958912;509;30/05/2025;38;36;72;12;22,24;8,89;1060;54;9999;22,24;8,89;9947,53;10007,89;1612891;31/05/2025;28/05/2025;9948;50;4958912;1612891;990625              
4959076;509;30/05/2025;57;21;21;21;0,32;0,17;1060;54;9999;0,32;0,17;9921,47;9999,17;1612891;31/05/2025;28/05/2025;9921;57;4959076;1612891;990826              
4959123;509;30/05/2025;137;;120;120;0,64;0,33;1064;54;9999;0,64;0,33;9862,84;9999,33;1612887;31/05/2025;28/05/2025;9863;137;4959123;1612887;990892              
4959146;509;30/05/2025;199;;120;120;1,07;0,42;1064;54;9999;1,07;0,42;9801,48;9999,42;1612887;31/05/2025;28/05/2025;9801;199;4959146;1612887;K34200              
4959149;509;30/05/2025;3710;800;80;80;0,98;0,98;1064;54;9999;0,98;0,98;5489,98;9999,98;1612887;31/05/2025;28/05/2025;5490;3710;4959149;1612887;990901              
4960274;509;30/05/2025;20;;30;6;0,02;0;1060;46;9999;0,02;0;9979,02;9999;1612891;31/05/2025;28/05/2025;9979;20;4960274;1612891;783366              
4961159;691;30/05/2025;0;;2;2;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4961159;1612921;992994              
4961448;794;31/05/2025;25;;40;20;5,18;2,78;1060;46;9999;5,18;2,78;9979,07;10001,78;1612946;02/06/2025;28/05/2025;9979;26;4961448;1612946;993334              
4961453;794;30/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;4961453;1612945;993371              
4961901;509;31/05/2025;5;12;12;6;0,09;0,01;1060;54;9999;0,09;0,01;9982,11;9999,01;1612892;02/06/2025;28/05/2025;9982;5;4961901;1612892;993856              
4962066;509;29/05/2025;0;;18;18;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4962066;1612886;G55000              
4962131;794;31/05/2025;31;;36;12;0,03;0,01;1060;54;9999;0,03;0,01;9968,04;9999,01;1612946;02/06/2025;28/05/2025;9968;31;4962131;1612946;994169              
4962333;509;31/05/2025;42;;12;6;0,04;0,01;1060;54;9999;0,04;0,01;9957,04;9999,01;1612892;02/06/2025;28/05/2025;9957;42;4962333;1612892;994474              
4962619;794;31/05/2025;42;;30;6;24,58;7,56;1060;54;9999;24,58;7,56;9981,13;10006,56;1612946;02/06/2025;28/05/2025;9981;49;4962619;1612946;994728              
4962626;691;30/05/2025;0;;20;20;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4962626;1612921;994733              
4962956;691;31/05/2025;0;;16;8;0;0;1070;54;11;0;0;11;11;1612922;02/06/2025;28/05/2025;11;0;4962956;1612922;995060              
4962961;691;31/05/2025;0;;12;6;0,65;0,2;1070;54;56;0,65;0,2;56,65;56,2;1612922;02/06/2025;28/05/2025;56;0;4962961;1612922;995067              
4964121;691;02/06/2025;0;;24;6;0;0;1070;46;0;0;0;0;0;1612919;04/06/2025;28/05/2025;0;0;4964121;1612919;853338              
4964688;691;30/05/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4964688;1612921;996592              
4964859;794;31/05/2025;71;12;36;12;8,04;1,78;1060;46;9999;8,04;1,78;9923,6;10000,78;1612946;02/06/2025;28/05/2025;9924;73;4964859;1612946;R25040              
4964928;509;29/05/2025;0;;288;288;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4964928;1612886;057245              
4965384;691;31/05/2025;11;24;8;8;0,12;0,03;1071;54;9999;0,12;0,03;9964,13;9999,03;1612922;02/06/2025;28/05/2025;9964;11;4965384;1612922;012676              
4965430;691;31/05/2025;18;6;6;6;0,14;0,03;1071;54;9999;0,14;0,03;9975,18;9999,03;1612922;02/06/2025;28/05/2025;9975;18;4965430;1612922;012751              
4965542;509;30/05/2025;141;48;48;12;62,87;28,67;1060;54;9999;62,87;28,67;9872,87;10027,67;1612891;31/05/2025;28/05/2025;9873;162;4965542;1612891;015861              
4965546;509;30/05/2025;156;;48;24;66,18;33,11;1060;54;9999;66,18;33,11;9908,84;10032,11;1612891;31/05/2025;28/05/2025;9909;180;4965546;1612891;018784              
4965548;509;31/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612892;02/06/2025;28/05/2025;0;0;4965548;1612892;018795              
4966017;509;29/05/2025;0;;36;36;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4966017;1612886;031652              
4966019;509;29/05/2025;0;;36;36;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4966019;1612886;031713              
4966048;509;29/05/2025;0;;40;10;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4966048;1612890;032607              
4966057;509;29/05/2025;0;;40;10;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4966057;1612890;032936              
4966316;794;30/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;4966316;1612945;039429              
4966576;509;29/05/2025;0;;72;72;0;0;1061;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4966576;1612886;
4966838;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4966838;1612886;
4966876;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4966876;1612886;
4967011;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4967011;1612886;
4967060;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4967060;1612886;058763              
4967111;509;30/05/2025;64;;8;8;0,2;0,07;1060;54;9999;0,2;0,07;9935,31;9999,07;1612891;31/05/2025;28/05/2025;9935;64;4967111;1612891;059557              
4967115;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4967115;1612886;
4967181;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4967181;1612886;
4967190;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4967190;1612886;
4967241;691;30/05/2025;0;;16;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4967241;1612921;508709              
4967796;509;30/05/2025;14;;18;6;3,3;2,6;1060;54;9999;3,3;2,6;9988,1;10001,6;1612891;31/05/2025;28/05/2025;9988;17;4967796;1612891;206616              
4968040;509;29/05/2025;0;;0;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4968040;1612886;078853              
4968164;509;30/05/2025;18;20;20;20;16,83;8,56;1060;54;9999;16,83;8,56;9977,94;10007,56;1612891;31/05/2025;28/05/2025;9978;23;4968164;1612891;353744              
4968386;522;31/05/2025;306;;132;132;150,99;38,78;1064;54;9999;150,99;38,78;9843,77;10037,78;1612897;02/06/2025;28/05/2025;9844;342;4968386;1612897;705273              
4968528;794;31/05/2025;10;;6;6;0,04;0,01;1060;54;9999;0,04;0,01;9971,05;9999,01;1612946;02/06/2025;28/05/2025;9971;10;4968528;1612946;323410              
4969219;794;31/05/2025;16;;18;6;10,16;3;1060;54;9999;10,15;3;9993,27;10002;1612946;02/06/2025;28/05/2025;9993;20;4969219;1612946;096205              
4969533;691;30/05/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4969533;1612921;097918              
4969540;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4969540;1612921;098039              
4969542;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4969542;1612921;098114              
4970391;794;31/05/2025;19;;36;12;0,16;0,04;1060;46;9999;0,16;0,04;9980,2;9999,04;1612946;02/06/2025;28/05/2025;9980;19;4970391;1612946;762049              
4970452;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4970452;1612921;
4970460;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4970460;1612921;106488              
4971467;794;30/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;4971467;1612945;117375              
4973506;794;30/05/2025;0;;24;12;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;4973506;1612945;134080              
4973513;794;31/05/2025;25;12;12;6;21,58;3,67;1060;54;9999;21,58;3,67;9983,25;10002,67;1612946;02/06/2025;28/05/2025;9983;30;4973513;1612946;178623              
4973528;794;30/05/2025;0;;42;14;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;4973528;1612945;383986              
4974049;691;31/05/2025;87;32;8;8;1,07;0,29;1070;54;9999;1,07;0,29;9881,21;9999,29;1612922;02/06/2025;28/05/2025;9881;87;4974049;1612922;235512              
4974052;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4974052;1612886;138702              
4974336;509;30/05/2025;41;18;36;6;18,33;8,89;1060;54;9999;18,33;8,89;9958;10007,89;1612891;31/05/2025;28/05/2025;9958;49;4974336;1612891;443948              
4974665;509;29/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4974665;1612886;149362              
4974672;509;29/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4974672;1612886;149417              
4974680;509;29/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4974680;1612886;149498              
4974840;509;29/05/2025;0;;0;18;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4974840;1612886;152538              
4976140;794;31/05/2025;17;24;24;12;18,19;3,89;1060;54;9999;18,19;3,89;9976,19;10002,89;1612946;02/06/2025;28/05/2025;9976;20;4976140;1612946;160100              
4976977;794;31/05/2025;8;20;10;10;20,64;5,89;1060;54;9999;20,64;5,89;9991,87;10004,89;1612946;02/06/2025;28/05/2025;9992;12;4976977;1612946;466015              
4977634;509;29/05/2025;0;;4;4;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4977634;1612890;J63700              
4977643;509;29/05/2025;0;;4;4;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4977643;1612886;
4977652;509;29/05/2025;0;;4;4;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4977652;1612890;
4977654;509;29/05/2025;0;;4;4;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4977654;1612890;J63703              
4977687;509;29/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4977687;1612886;J63704              
4977694;509;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;4977694;1612890;
4978100;794;30/05/2025;0;;36;12;0;0;1060;46;10;0;0;10;10;1612945;31/05/2025;28/05/2025;10;0;4978100;1612945;
4979015;691;30/05/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4979015;1612921;194288              
4979129;691;30/05/2025;0;;3;3;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;;4979129;1612921;
4979252;794;31/05/2025;7;;8;8;10,82;2,67;1060;46;9999;10,82;2,67;10002,38;10001,67;1612946;02/06/2025;28/05/2025;10002;11;4979252;1612946;203499              
4981552;557;31/05/2025;36;36;18;6;0,31;0,08;1080;54;9999;0,31;0,08;9927,37;9999,08;1612906;02/06/2025;28/05/2025;9927;36;4981552;1612906;209773              
4981733;691;31/05/2025;65;36;18;6;0,37;0,1;1070;46;9999;0,37;0,1;9898,46;9999,1;1612922;02/06/2025;28/05/2025;9898;65;4981733;1612922;214229              
4981742;691;02/06/2025;111;80;8;8;1,21;0,25;1070;54;9999;1,21;0,25;9809,42;9999,25;1612919;03/06/2025;28/05/2025;9809;111;4981742;1612919;711776              
4981903;509;30/05/2025;28;;48;12;6,92;3,56;1060;54;9999;6,92;3,56;9977,81;10002,56;1612891;31/05/2025;28/05/2025;9978;31;4981903;1612891;190425              
4982057;691;30/05/2025;0;;12;12;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;4982057;1612921;035188              
4983138;794;30/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;4983138;1612945;226813              
4983163;509;29/05/2025;0;;58;58;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4983163;1612886;598703              
4983640;691;31/05/2025;0;;20;10;0,01;0;1070;46;6;0,01;0;6,01;6;1612922;02/06/2025;28/05/2025;6;0;4983640;1612922;196168              
4983940;691;31/05/2025;0;;18;6;0,01;0;1070;54;6;0,01;0;6,01;6;1612922;02/06/2025;28/05/2025;6;0;4983940;1612922;236981              
4983996;509;29/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4983996;1612886;K14852              
4984487;509;29/05/2025;0;;18;18;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4984487;1612886;082532              
4984490;509;29/05/2025;0;;18;18;0;0;1063;46;0;0;0;0;0;1612886;30/05/2025;28/05/2025;0;0;4984490;1612886;082634              
