CDBASE;FOURNISSEUR;DATE_LIVRAISON;STOCK;RAL;MINIMUM_COMMANDE;PCB;QTÉPRÉVISION1;QTÉPRÉVISION2;CLASSE_STOCKAGE;COCHE_RAO;STOCK_MARCHAND;QTÉPRÉVISIONINIT1;QTÉPRÉVISIONINIT2;QTÉPROPOSÉE1;QTÉPROPOSÉE2;NUMERO_COMMANDE;DATE_L2;DATE_COMMANDE;QTÉPROPOSÉEFINALE;STOCK_REEL;CDBASE2;NUMERO_COMMANDE2;IFLS
4120835;691;30/05/2025;0;;25;25;0;0;1070;46;19;0;0;19;19;1612303;31/05/2025;27/05/2025;19;0;4120835;1612303;849645              
4120839;509;28/05/2025;187;72;36;12;31,67;31,67;1060;54;9999;31,67;31,67;9771,67;10030,67;1612276;30/05/2025;27/05/2025;9772;187;4120839;1612276;805932              
4121038;509;28/05/2025;0;;12;12;14,74;9,97;1060;46;25;14,74;9,97;39,74;34,97;1612276;30/05/2025;27/05/2025;35;0;4121038;1612276;907382              
4121170;509;28/05/2025;119;42;28;14;31,88;9,38;1060;54;9999;31,88;9,38;9869,48;10008,38;1612276;30/05/2025;27/05/2025;9869;145;4121170;1612276;850215              
4121714;794;29/05/2025;30;;108;27;0;0;1060;46;14;0;0;-16;14;1612325;30/05/2025;27/05/2025;0;30;4121714;1612325;
4121728;794;30/05/2025;101;;150;30;9,22;2,6;1060;54;9999;9,22;2,6;9907,02;10001,6;1612326;31/05/2025;27/05/2025;9907;102;4121728;1612326;924783              
4121733;794;30/05/2025;30;;150;30;0;0;1060;46;13;0;0;-17;13;1612326;31/05/2025;27/05/2025;0;30;4121733;1612326;934282              
4122116;509;28/05/2025;338;;12;12;189,63;109,52;1060;54;9999;189,63;109,52;9850,97;10108,52;1612276;30/05/2025;27/05/2025;9851;417;4122116;1612276;852726              
4123186;691;31/05/2025;0;;20;10;0;0;1070;46;0;0;0;0;0;1612304;06/06/2025;27/05/2025;0;0;4123186;1612304;856752              
4123441;794;30/05/2025;34;;30;10;4,33;0,83;1060;54;9999;4,33;0,83;9969,13;9999,83;1612326;31/05/2025;27/05/2025;9969;35;4123441;1612326;857498              
4123458;794;30/05/2025;0;;33;11;0;0;1060;46;10;0;0;10;10;1612326;31/05/2025;27/05/2025;10;0;4123458;1612326;857502              
4124320;691;31/05/2025;0;;10;10;0;0;1070;46;0;0;0;0;0;1612304;06/06/2025;27/05/2025;0;0;4124320;1612304;859668              
4124375;691;31/05/2025;58;;48;12;0,24;0,14;1070;54;9999;0,24;0,14;9941,27;9999,14;1612304;06/06/2025;27/05/2025;9941;58;4124375;1612304;913161              
4124551;691;31/05/2025;57;;36;12;0,38;0,2;1070;54;9999;0,38;0,2;9942,42;9999,2;1612304;06/06/2025;27/05/2025;9942;57;4124551;1612304;913150              
4125878;691;31/05/2025;88;;48;12;0,5;0,26;1070;54;9999;0,5;0,26;9911,54;9999,26;1612304;06/06/2025;27/05/2025;9912;88;4125878;1612304;913163              
4126655;509;28/05/2025;160;36;12;12;0,16;0,09;1060;54;9999;0,16;0,09;9803,24;9999,09;1612276;30/05/2025;27/05/2025;9803;160;4126655;1612276;865590              
4127486;794;30/05/2025;31;60;36;6;17,6;6,33;1060;54;9999;17,6;6,33;9925,93;10005,33;1612326;31/05/2025;27/05/2025;9926;36;4127486;1612326;337459              
4127488;794;30/05/2025;0;;24;12;14,77;5,17;1060;46;24;14,77;5,17;38,77;29,17;1612326;31/05/2025;27/05/2025;29;0;4127488;1612326;156969              
4127506;794;30/05/2025;11;;30;6;4,7;3;1060;46;20;4,7;3;13,7;23;1612326;31/05/2025;27/05/2025;14;12;4127506;1612326;866805              
4127524;794;29/05/2025;17;;54;6;0;0;1060;46;0;0;0;-17;0;1612325;30/05/2025;27/05/2025;0;18;4127524;1612325;016947              
4128515;691;30/05/2025;6;4;4;4;0,08;0,03;1071;54;9999;0,08;0,03;9989,11;9999,03;1612303;31/05/2025;27/05/2025;9989;6;4128515;1612303;868851              
4129357;509;28/05/2025;36;20;10;10;22,65;16,15;1060;54;9999;22,65;16,15;9965,45;10015,15;1612276;30/05/2025;27/05/2025;9965;44;4129357;1612276;253243              
4129365;509;28/05/2025;19;;10;10;17,5;9,5;1060;54;9999;17,5;9,5;9997,5;10008,5;1612276;30/05/2025;27/05/2025;9998;27;4129365;1612276;731793              
4129936;557;30/05/2025;391;;648;12;1,96;0,74;1080;54;9999;1,96;0,74;9609,49;9999,74;1612290;31/05/2025;27/05/2025;9609;390;4129936;1612290;872158              
4130106;794;29/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;4130106;1612325;
4130161;509;28/05/2025;0;;25;25;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;4130161;1612276;
4130177;794;30/05/2025;19;40;40;20;25,72;12;1060;54;9999;25,72;12;9965,28;10011;1612326;31/05/2025;27/05/2025;9965;27;4130177;1612326;873109              
4130179;794;30/05/2025;0;;40;20;23,13;7,33;1060;54;9999;23,13;7,33;10022,13;10006,33;1612326;31/05/2025;27/05/2025;10006;6;4130179;1612326;873112              
4130188;522;30/05/2025;60;42;12;6;0,48;0,17;1060;54;9999;0,48;0,17;9897,68;9999,17;1612284;31/05/2025;27/05/2025;9898;60;4130188;1612284;873150              
4130825;794;30/05/2025;40;;24;12;0,09;0,03;1060;54;9999;0,09;0,03;9959,1;9999,03;1612326;31/05/2025;27/05/2025;9959;40;4130825;1612326;537570              
4130869;522;30/05/2025;133;;8;4;0,09;0,02;1060;54;9999;0,09;0,02;9866,11;9999,02;1612284;31/05/2025;27/05/2025;9866;133;4130869;1612284;177507              
4131276;794;29/05/2025;0;;10;10;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;4131276;1612325;
4131736;557;30/05/2025;53;;180;12;0,11;0,04;1080;54;9999;0,11;0,04;9946,13;9999,03;1612290;31/05/2025;27/05/2025;9946;53;4131736;1612290;277483              
4133682;509;30/05/2025;16;;12;6;0,02;0,02;1060;54;9999;0,03;0,02;9983,03;9999,02;1612277;31/05/2025;27/05/2025;9983;16;4133682;1612277;597293              
4133851;691;30/05/2025;0;12;24;12;0,11;0,03;1070;46;15;0,11;0,03;3,11;15,03;1612303;31/05/2025;27/05/2025;3;0;4133851;1612303;883238              
4133866;509;28/05/2025;0;;6;6;0;0;1060;46;12;0;0;12;12;1612276;29/05/2025;27/05/2025;12;0;4133866;1612276;166386              
4133898;509;28/05/2025;28;;24;12;7,07;4,73;1060;54;9999;7,07;4,73;9978,29;10003,73;1612276;30/05/2025;27/05/2025;9978;32;4133898;1612276;773460              
4134066;691;31/05/2025;1;12;2;2;0,07;0,01;1070;54;9999;0,07;0,01;9986,08;9999,01;1612304;02/06/2025;27/05/2025;9986;1;4134066;1612304;926021              
4134110;509;28/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4134110;1612273;621389              
4134534;691;30/05/2025;0;;0;6;0;0;1071;46;5;0;0;5;5;1612303;31/05/2025;27/05/2025;5;0;4134534;1612303;050144              
4134538;691;30/05/2025;0;;0;6;0;0;1071;46;0;0;0;0;0;1612303;31/05/2025;27/05/2025;0;0;4134538;1612303;885523              
4136200;794;30/05/2025;31;;36;12;4,35;2;1060;54;9999;4,35;2;9972,55;10001;1612326;31/05/2025;27/05/2025;9973;32;4136200;1612326;890102              
4136262;509;28/05/2025;20;;12;6;5,19;2,97;1060;54;9999;5,19;2,97;9984,08;10001,97;1612276;30/05/2025;27/05/2025;9984;22;4136262;1612276;232972              
4137500;509;28/05/2025;79;;96;12;30,92;19,25;1060;54;9999;30,92;19,25;9951,32;10018,25;1612276;30/05/2025;27/05/2025;9951;91;4137500;1612276;894140              
4137676;691;30/05/2025;94;66;12;6;0,53;0,22;1070;54;9999;0,53;0,23;9839,77;9999,23;1612303;31/05/2025;27/05/2025;9840;94;4137676;1612303;030968              
4137677;691;30/05/2025;0;;8;8;0,01;0;1070;46;0;0,01;0;0,01;0;1612303;02/06/2025;27/05/2025;0;0;4137677;1612303;
4137995;794;29/05/2025;0;;8;8;0,29;0,04;1060;46;49;0,29;0,04;49,29;49,05;1612325;30/05/2025;27/05/2025;49;0;4137995;1612325;395006              
4139893;509;28/05/2025;0;;14;14;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;;4139893;1612276;903256              
4139894;509;28/05/2025;0;;15;15;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;4139894;1612276;903257              
4139895;509;28/05/2025;0;;42;14;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;4139895;1612276;903260              
4139899;509;28/05/2025;0;;90;15;2,1;2,1;1060;46;0;2,1;2,1;2,1;2,1;1612276;30/05/2025;27/05/2025;2;0;4139899;1612276;773475              
4139901;509;28/05/2025;0;;15;15;2,8;2,8;1060;46;0;2,8;2,8;2,8;2,8;1612276;30/05/2025;27/05/2025;3;0;4139901;1612276;
4140012;557;30/05/2025;8;16;8;8;0,16;0,05;1080;54;9999;0,16;0,05;9975,19;9999,05;1612290;31/05/2025;27/05/2025;9975;8;4140012;1612290;988082              
4140268;691;30/05/2025;0;;4;4;0;0;1070;46;12;0;0;12;12;1612303;31/05/2025;27/05/2025;12;0;4140268;1612303;
4140406;691;30/05/2025;10;20;4;4;0,11;0,02;1070;54;9999;0,11;0,02;9969,17;9999,02;1612303;31/05/2025;27/05/2025;9969;10;4140406;1612303;122086              
4140804;509;28/05/2025;0;;6;6;0;0;1060;46;66;0;0;66;66;1612276;30/05/2025;27/05/2025;66;0;4140804;1612276;905129              
4142207;509;28/05/2025;22;20;20;4;18,27;12,77;1060;54;9999;18,27;12,77;9975,6;10011,77;1612276;30/05/2025;27/05/2025;9976;33;4142207;1612276;908339              
4143812;509;28/05/2025;0;156;72;12;38,6;23,6;1060;54;9999;38,6;23,6;9881,6;10022,6;1612276;30/05/2025;27/05/2025;9882;3;4143812;1612276;911733              
4144200;794;30/05/2025;0;;42;14;34,31;15,33;1060;46;41;34,31;15,33;75,31;56,33;1612326;31/05/2025;27/05/2025;56;0;4144200;1612326;190018              
4144217;794;29/05/2025;0;;14;14;0;0;1060;46;20;0;0;20;20;1612325;30/05/2025;27/05/2025;20;0;4144217;1612325;190019              
4146811;509;28/05/2025;0;;24;12;5,57;2,28;1060;46;20;5,57;2,28;25,57;22,28;1612276;30/05/2025;27/05/2025;22;0;4146811;1612276;310152              
4146821;509;28/05/2025;39;;36;12;12,57;9,12;1060;54;9999;12,57;9,12;9972,12;10008,12;1612276;30/05/2025;27/05/2025;9972;43;4146821;1612276;979959              
4146838;509;28/05/2025;94;;36;12;29,68;14,68;1060;54;9999;29,68;14,68;9935,01;10013,67;1612276;30/05/2025;27/05/2025;9935;106;4146838;1612276;033444              
4147430;509;28/05/2025;26;;36;12;7,71;4,27;1060;54;9999;7,71;4,27;9980,71;10003,27;1612276;30/05/2025;27/05/2025;9981;29;4147430;1612276;032661              
4147453;509;28/05/2025;0;;1;1;0;0;1061;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4147453;1612273;869008              
4147631;794;30/05/2025;15;24;24;12;0,05;0,02;1060;54;9999;0,05;0,02;9960,07;9999,02;1612326;31/05/2025;27/05/2025;9960;15;4147631;1612326;530937              
4147632;794;30/05/2025;1;24;12;12;0,05;0,02;1060;54;9999;0,05;0,02;9974,06;9999,02;1612326;31/05/2025;27/05/2025;9974;1;4147632;1612326;577522              
4149346;691;30/05/2025;51;32;4;4;0,53;0,16;1070;54;9999;0,53;0,16;9916,75;9999,16;1612303;31/05/2025;27/05/2025;9917;51;4149346;1612303;162292              
4149349;691;30/05/2025;32;60;4;4;0,59;0,24;1070;54;9999;0,59;0,24;9907,74;9999,24;1612303;31/05/2025;27/05/2025;9908;32;4149349;1612303;154161              
4150853;509;28/05/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4150853;1612273;188375              
4152422;794;30/05/2025;53;42;36;6;23,46;5,6;1060;54;9999;23,46;5,6;9927,46;10004,6;1612326;31/05/2025;27/05/2025;9927;64;4152422;1612326;016986              
4152450;691;30/05/2025;47;48;18;6;0,49;0,18;1070;54;9999;0,49;0,18;9904,66;9999,18;1612303;31/05/2025;27/05/2025;9905;47;4152450;1612303;996603              
4152467;522;30/05/2025;0;;6;6;0,09;0,03;1060;46;20;0,09;0,03;20,09;20,03;1612284;31/05/2025;27/05/2025;20;0;4152467;1612284;924531              
4152602;509;30/05/2025;21;;12;6;0,06;0,02;1060;54;9999;0,06;0,02;9978,07;9999,02;1612277;31/05/2025;27/05/2025;9978;21;4152602;1612277;017848              
4153111;794;30/05/2025;50;80;80;20;31,61;12,71;1060;54;9999;31,61;12,71;9900,47;10011,71;1612326;31/05/2025;27/05/2025;9900;55;4153111;1612326;925491              
4154462;691;31/05/2025;89;54;18;6;0,8;0,16;1070;54;9999;0,8;0,16;9856,94;9999,16;1612304;02/06/2025;27/05/2025;9857;89;4154462;1612304;926546              
4155146;509;28/05/2025;48;;40;40;9,3;6,54;1060;54;9999;9,29;6,54;9960,41;10005,55;1612276;30/05/2025;27/05/2025;9960;53;4155146;1612276;926973              
4156134;522;30/05/2025;0;;105;105;0,39;0,17;1061;46;36;0,39;0,17;36,39;36,17;1612281;31/05/2025;27/05/2025;36;0;4156134;1612281;757486              
4157095;794;30/05/2025;0;;21;21;0;0;1060;46;0;0;0;0;0;1612326;31/05/2025;27/05/2025;0;0;4157095;1612326;
4157103;794;30/05/2025;0;;21;21;0;0;1060;46;0;0;0;0;0;1612326;31/05/2025;27/05/2025;0;0;4157103;1612326;
4157105;794;30/05/2025;0;;21;21;0;0;1060;46;0;0;0;0;0;1612326;31/05/2025;27/05/2025;0;0;4157105;1612326;
4157108;794;30/05/2025;0;;21;21;0;0;1060;46;0;0;0;0;0;1612326;31/05/2025;27/05/2025;0;0;4157108;1612326;
4157112;794;30/05/2025;0;;21;21;0;0;1060;46;0;0;0;0;0;1612326;31/05/2025;27/05/2025;0;0;4157112;1612326;
4157120;794;29/05/2025;0;;21;21;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;4157120;1612325;
4157121;794;29/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;4157121;1612325;
4157728;794;30/05/2025;80;;48;12;37,54;15,44;1060;54;9999;37,54;15,44;9956,32;10014,44;1612326;31/05/2025;27/05/2025;9956;91;4157728;1612326;929461              
4157744;794;30/05/2025;55;;33;11;28,71;11,22;1060;54;9999;28,71;11,22;9972,49;10010,22;1612326;31/05/2025;27/05/2025;9972;64;4157744;1612326;697580              
4157832;509;28/05/2025;16;;6;1;7,17;4,28;1060;54;9999;7,17;4,28;9990,17;10003,28;1612276;30/05/2025;27/05/2025;9990;20;4157832;1612276;506225              
4158836;691;30/05/2025;0;;18;6;0,43;0,17;1070;46;37;0,43;0,17;37,43;37,17;1612303;31/05/2025;27/05/2025;37;0;4158836;1612303;080129              
4158858;691;30/05/2025;98;48;24;6;0,88;0,26;1070;54;9999;0,88;0,26;9854,17;9999,26;1612303;31/05/2025;27/05/2025;9854;98;4158858;1612303;023914              
4158957;509;28/05/2025;42;60;60;12;2,25;1;1060;54;9999;2,25;1;9899,25;10000;1612276;30/05/2025;27/05/2025;9899;42;4158957;1612276;930604              
4160740;509;28/05/2025;22;;27;9;5;3,22;1060;54;9999;5;3,22;9982;10002,22;1612276;30/05/2025;27/05/2025;9982;24;4160740;1612276;931140              
4161728;691;31/05/2025;14;28;8;4;0,22;0,04;1070;54;9999;0,22;0,04;9957,24;9999,04;1612304;02/06/2025;27/05/2025;9957;14;4161728;1612304;152630              
4161729;691;31/05/2025;8;32;4;4;0,08;0,01;1070;54;9999;0,08;0,01;9959,09;9999,01;1612304;02/06/2025;27/05/2025;9959;8;4161729;1612304;152744              
4161730;691;31/05/2025;0;;1;1;0,02;0;1070;46;21;0,02;0;21,02;21;1612304;02/06/2025;27/05/2025;21;0;4161730;1612304;
4161772;691;30/05/2025;0;;3;3;0,02;0;1071;46;19;0,02;0;19,02;19;1612303;31/05/2025;27/05/2025;19;0;4161772;1612303;088767              
4162047;509;28/05/2025;113;72;72;12;48,72;22,47;1060;54;9999;48,72;22,47;9862,52;10021,47;1612276;30/05/2025;27/05/2025;9863;137;4162047;1612276;720088              
4164052;691;30/05/2025;66;;36;12;0,36;0,18;1070;54;9999;0,36;0,18;9933,42;9999,18;1612303;02/06/2025;27/05/2025;9933;66;4164052;1612303;775289              
4164485;557;30/05/2025;51;45;5;5;0,54;0,22;1080;54;9999;0,54;0,22;9903,64;9999,22;1612290;31/05/2025;27/05/2025;9904;51;4164485;1612290;554845              
4164487;557;30/05/2025;58;;32;8;0,03;0,01;1080;54;9999;0,03;0,01;9941,05;9999,01;1612290;31/05/2025;27/05/2025;9941;58;4164487;1612290;936189              
4164494;557;30/05/2025;15;24;12;6;0,14;0,04;1080;54;9999;0,14;0,04;9960,16;9999,04;1612290;31/05/2025;27/05/2025;9960;15;4164494;1612290;035423              
4164963;691;30/05/2025;0;;12;6;0;0;1070;46;20;0;0;20;20;1612303;31/05/2025;27/05/2025;20;0;4164963;1612303;023921              
4164968;691;30/05/2025;33;10;10;10;0,28;0,15;1070;54;9999;0,28;0,15;9956,34;9999,15;1612303;02/06/2025;27/05/2025;9956;33;4164968;1612303;964595              
4165078;557;30/05/2025;10;16;4;4;0,13;0,04;1080;54;9999;0,13;0,04;9973,15;9999,04;1612290;31/05/2025;27/05/2025;9973;10;4165078;1612290;666404              
4167220;691;31/05/2025;0;;1;1;0;0;1070;46;0;0;0;0;0;1612304;02/06/2025;27/05/2025;0;0;4167220;1612304;
4167688;691;31/05/2025;0;;6;6;0,28;0,13;1070;46;17;0,28;0,13;17,28;17,13;1612304;03/06/2025;27/05/2025;17;0;4167688;1612304;941966              
4168636;691;31/05/2025;0;;4;4;0;0;1070;46;0;0;0;0;0;1612304;02/06/2025;27/05/2025;0;0;4168636;1612304;640066              
4168637;691;31/05/2025;17;8;4;4;0,1;0,03;1070;54;9999;0,1;0,03;9974,13;9999,03;1612304;02/06/2025;27/05/2025;9974;17;4168637;1612304;640051              
4168890;794;29/05/2025;0;;16;16;0;0;1060;46;10;0;0;10;10;1612325;30/05/2025;27/05/2025;10;0;4168890;1612325;
4169003;509;28/05/2025;0;132;24;12;43,56;22,44;1060;54;9999;43,56;22,45;9910,56;10021,44;1612276;30/05/2025;27/05/2025;9911;19;4169003;1612276;296637              
4169320;794;30/05/2025;23;;24;12;5,08;1;1060;54;9999;5,08;1;9980,85;10000;1612326;31/05/2025;27/05/2025;9981;24;4169320;1612326;169972              
4175145;691;30/05/2025;0;;12;12;0;0;1070;46;7;0;0;7;7;1612303;31/05/2025;27/05/2025;7;0;4175145;1612303;153958              
4175441;509;28/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4175441;1612273;952463              
4175451;509;28/05/2025;35;36;36;6;16,82;10,49;1060;54;9999;16,82;10,49;9944,82;10009,49;1612276;30/05/2025;27/05/2025;9945;44;4175451;1612276;325087              
4175456;509;28/05/2025;0;;15;3;14,62;10,4;1060;54;36;14,62;10,4;50,62;46,4;1612276;30/05/2025;27/05/2025;46;0;4175456;1612276;952518              
4175459;509;28/05/2025;0;;36;3;15,26;10,6;1060;46;34;15,26;10,6;49,26;44,59;1612276;30/05/2025;27/05/2025;45;0;4175459;1612276;952529              
4177229;509;28/05/2025;20;;15;3;5,69;3,58;1060;54;9999;5,69;3,58;9984,91;10002,58;1612276;30/05/2025;27/05/2025;9985;22;4177229;1612276;956594              
4181279;509;28/05/2025;16;;30;10;8,2;5,2;1060;54;9999;8,2;5,2;9991,63;10004,2;1612276;30/05/2025;27/05/2025;9992;19;4181279;1612276;023041              
4181287;509;28/05/2025;77;;30;10;20,26;10,26;1060;54;9999;20,26;10,26;9942,26;10009,26;1612276;30/05/2025;27/05/2025;9942;85;4181287;1612276;023120              
4181299;509;28/05/2025;62;50;20;10;45,36;32,36;1060;54;9999;45,35;32,35;9931,91;10031,35;1612276;30/05/2025;27/05/2025;9932;93;4181299;1612276;040498              
4181427;509;28/05/2025;145;;160;16;35,07;19,18;1060;54;9999;35,07;19,18;9889,07;10018,18;1612276;30/05/2025;27/05/2025;9889;160;4181427;1612276;607860              
4184179;691;30/05/2025;0;;8;8;0;0;1070;46;9;0;0;9;9;1612303;31/05/2025;27/05/2025;9;0;4184179;1612303;033919              
4185647;509;28/05/2025;42;24;24;12;21,51;10,73;1060;54;9999;21,51;10,73;9954,07;10009,73;1612276;30/05/2025;27/05/2025;9954;51;4185647;1612276;037904              
4187301;509;28/05/2025;32;36;36;6;16,63;11,08;1060;54;9999;16,63;11,08;9947,63;10010,08;1612276;30/05/2025;27/05/2025;9948;40;4187301;1612276;323396              
4188741;691;30/05/2025;37;30;20;10;0,29;0,12;1070;54;9999;0,29;0,12;9932,37;9999,12;1612303;31/05/2025;27/05/2025;9932;37;4188741;1612303;044826              
4188751;691;30/05/2025;220;96;24;24;2,22;0,82;1070;54;9999;2,21;0,82;9684,73;9999,82;1612303;31/05/2025;27/05/2025;9685;221;4188751;1612303;044851              
4189366;794;30/05/2025;185;72;36;12;26,7;11;1060;54;9999;26,7;11;9768,9;10010;1612326;31/05/2025;27/05/2025;9769;194;4189366;1612326;R25039              
4190215;794;30/05/2025;0;;60;30;25,67;9;1060;46;30;25,67;9;55,67;39;1612326;31/05/2025;27/05/2025;39;0;4190215;1612326;047779              
4190484;509;30/05/2025;19;;12;6;0;0;1060;54;9999;0;0;9980;9999;1612277;31/05/2025;27/05/2025;9980;19;4190484;1612277;972387              
4191502;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4191502;1612273;
4191518;691;30/05/2025;55;40;20;10;0,74;0,28;1070;54;9999;0,74;0,28;9904,89;9999,28;1612303;31/05/2025;27/05/2025;9905;55;4191518;1612303;051957              
4191608;509;28/05/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4191608;1612273;052165              
4191615;509;28/05/2025;0;;80;80;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4191615;1612273;690417              
4191800;509;28/05/2025;0;;10;10;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;4191800;1612276;915008              
4193269;794;30/05/2025;35;;50;10;0,01;0;1060;54;9999;0,01;0;9964,02;9999;1612326;31/05/2025;27/05/2025;9964;35;4193269;1612326;F91846              
4193320;794;30/05/2025;46;;40;10;0,04;0,01;1060;54;9999;0,04;0,01;9953,05;9999,01;1612326;31/05/2025;27/05/2025;9953;46;4193320;1612326;292307              
4193819;509;28/05/2025;101;60;20;20;79,35;49,1;1060;54;9999;79,35;49,1;9917,68;10048,1;1612276;30/05/2025;27/05/2025;9918;140;4193819;1612276;809757              
4195502;509;28/05/2025;0;;24;24;4,56;1,89;1060;46;20;4,56;1,89;24,56;21,89;1612276;30/05/2025;27/05/2025;22;0;4195502;1612276;065572              
4195509;509;28/05/2025;0;;8;8;3,87;2,2;1060;46;20;3,87;2,2;23,87;22,2;1612276;30/05/2025;27/05/2025;22;0;4195509;1612276;070182              
4196564;509;28/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;4196564;1612276;
4196638;691;30/05/2025;19;12;12;4;0,2;0,1;1070;54;9999;0,2;0,1;9968,25;9999,1;1612303;02/06/2025;27/05/2025;9968;19;4196638;1612303;072234              
4196660;691;30/05/2025;32;12;12;4;0,28;0,14;1070;54;9999;0,28;0,14;9955,38;9999,14;1612303;02/06/2025;27/05/2025;9955;32;4196660;1612303;072235              
4196867;691;30/05/2025;0;;6;6;0,11;0,07;1070;46;30;0,11;0,07;30,11;30,07;1612303;31/05/2025;27/05/2025;30;0;4196867;1612303;348034              
4199576;509;28/05/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4199576;1612273;K51584              
4200269;509;28/05/2025;44;;30;10;13,84;9,13;1060;54;9999;13,84;9,13;9968,51;10008,13;1612276;30/05/2025;27/05/2025;9969;49;4200269;1612276;235423              
4202623;509;28/05/2025;22;15;15;3;10,38;7,82;1060;54;9999;10,38;7,82;9972,82;10006,82;1612276;30/05/2025;27/05/2025;9973;24;4202623;1612276;086367              
4207742;794;30/05/2025;10;12;12;6;6,47;1,22;1060;54;9999;6,47;1,22;9983,36;10000,22;1612326;31/05/2025;27/05/2025;9983;13;4207742;1612326;176730              
4208508;509;28/05/2025;52;;24;12;31,68;18,12;1060;54;9999;31,68;18,12;9978,9;10017,12;1612276;30/05/2025;27/05/2025;9979;63;4208508;1612276;213174              
4209427;794;30/05/2025;4;;12;6;0,03;0,01;1060;46;20;0,03;0,01;16,03;20,01;1612326;31/05/2025;27/05/2025;16;4;4209427;1612326;096822              
4213367;557;30/05/2025;55;48;12;12;0,64;0,17;1080;54;9999;0,64;0,17;9896,83;9999,17;1612290;31/05/2025;27/05/2025;9897;55;4213367;1612290;557887              
4216820;691;31/05/2025;35;40;20;10;0,49;0,16;1070;54;9999;0,49;0,16;9924,56;9999,16;1612304;02/06/2025;27/05/2025;9925;35;4216820;1612304;116013              
4217583;794;30/05/2025;50;;60;10;0,07;0,03;1060;54;9999;0,07;0,03;9949,09;9999,03;1612326;31/05/2025;27/05/2025;9949;50;4217583;1612326;122311              
4218694;794;30/05/2025;12;12;12;12;11,23;4,67;1060;54;9999;11,23;4,67;9986,23;10003,67;1612326;31/05/2025;27/05/2025;9986;15;4218694;1612326;125132              
4219858;509;28/05/2025;23;32;32;16;33,36;18,8;1060;54;9999;33,36;18,8;9976,91;10017,8;1612276;30/05/2025;27/05/2025;9977;37;4219858;1612276;128188              
4221536;509;28/05/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4221536;1612273;141298              
4225397;691;31/05/2025;45;192;12;12;2,78;0,8;1070;54;9999;2,78;0,8;9765,2;9999,8;1612304;03/06/2025;27/05/2025;9765;45;4225397;1612304;359492              
4227836;509;28/05/2025;0;;20;20;9;6;1060;46;0;9;6;9;6;1612276;29/05/2025;27/05/2025;6;0;4227836;1612276;540865              
4227911;522;30/05/2025;35;12;3;3;0,26;0,12;1060;54;9999;0,26;0,12;9664,34;9999,12;1612284;31/05/2025;27/05/2025;9664;35;4227911;1612284;780632              
4228732;691;31/05/2025;69;32;16;8;0,48;0,09;1070;54;9999;0,48;0,09;9898,58;9999,09;1612304;02/06/2025;27/05/2025;9899;69;4228732;1612304;147123              
4228768;509;28/05/2025;0;;126;126;0;0;1063;46;0;0;0;0;0;1612273;29/05/2025;27/05/2025;0;0;4228768;1612273;148824              
4229263;509;28/05/2025;0;;168;168;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;4229263;1612276;227233              
4229327;794;29/05/2025;0;;96;6;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;4229327;1612325;234457              
4229329;794;29/05/2025;0;;102;6;0;0;1060;46;0;0;0;0;0;1612325;30/05/2025;27/05/2025;0;0;4229329;1612325;234594              
4230366;509;28/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;4230366;1612276;072589              
4230367;509;28/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612276;29/05/2025;27/05/2025;0;0;4230367;1612276;077833              
