EAN Final;Libellé;Code Méti;VMJ;Classement;Ligne;Contrôle
3,27019E+12;1L VERRE HLE OLIVE VIERGE CRF;843700;56,82003533;480;694;1
3,24541E+12;300G RAVIOLI 4 FROMAGES CRF;1989472;56,79061321;481;1169;1
3,27019E+12;LOT 2X230G PATE BRISEE CRF;1100052;56,66146652;482;875;1
3,27019E+12;150G CHEVRETTE 45 MG CARREFOUR;843420;56,42489808;483;652;1
3,01723E+12;37CL OLIV CONFIT DENOY TRAMIER;4435975;56,31307312;484;3022;1
3,49791E+12;125G CHIPS VINAIGRE BRETS;2424048;56,28807224;485;1374;1
3,56007E+12;1L BRICK LAIT ECREM CRF CLASS;7792593;56,26306948;486;9756;1
3,56007E+12;200G CORDON BLEU POULET CRF;5967461;56,17939348;487;5118;1
3,27019E+12;250G PBT CHOC LT POCKET CRF CL;1047079;56,08232978;488;808;1
3,15423E+12;230G TARTOR PAT FEUILLET HERTA;7325461;56,01664636;489;7979;1
3,24539E+12;300G GALETTES SARRASIN RDF;1016447;56,00495913;490;765;1
5,41346E+12;1KG AIGUILLETTE POULET  PLK;6210793;55,96494796;491;5519;1
3,24541E+12;350G TAGLIATELLES CRF CLASSIC;3522024;55,86002733;492;2103;1
3,56007E+12;BOBINE ESS TOUT 450 FEUIL CRF;3839990;55,85202673;493;2455;1
3,56007E+12;2 2L LESS LIQ BLEU MED CRF EXP;6975647;55,79082096;494;7032;1
3,27019E+12;500G TABOULE ORIENTAL CRF CLAS;1103760;55,62410522;495;892;1
3,76006E+12;125G MOZZARELLA BUFALA;1773780;55,57796326;496;1094;1
8,0768E+12;1KG SPAGHETTI N5 BARILLA;592350;55,43590541;497;502;1
3,56007E+12;80G CHOCO NOIR 80  CRF SEL;4630254;55,42088706;498;3245;1
3,26698E+12;300G FILETS POULET JAUNE LG;6509084;55,32932157;499;6012;1
3,28262E+12;20 OEUFS BB CQ SOL TERRO;6026823;55,32851457;500;5205;1
